,Unnamed: 0,WhiteElo,BlackElo,WhiteName,BlackName,Winner,Termination,Site,Day,Month,Year,InitialTime,Increment,TimeControl,Opening,ECO,Number_of_Moves
4827,4827,1481,1474,Svetlana,mamalak,Black,Time forfeit,https://lichess.org/nh0sip81,2,1,2013,420,3,Rapid,French Defense: Normal Variation,C00,27
4828,4828,1584,1758,bringerwar,longboard,Black,Normal,https://lichess.org/1m645elx,2,1,2013,180,0,Blitz,Indian Game: Maddigan Gambit,A45,41
4829,4829,1723,1464,MihaSAH,Lerelliz,Black,Normal,https://lichess.org/hhl0tdqd,2,1,2013,300,5,Rapid,Modern Defense: Averbakh Variation,A42,43
4830,4830,1836,2077,Cliff_Burton,Panevis,Black,Normal,https://lichess.org/ctuj9vfq,2,1,2013,60,0,Bullet,"Modern Defense: Two Knights Variation, Suttles Variation",B06,33
4831,4831,1909,1784,rokh,bagyula,White,Time forfeit,https://lichess.org/dm9jjyrn,2,1,2013,360,6,Rapid,Budapest Defense: Adler Variation,A52,23
4832,4832,1661,1549,Winner1,alireza1azizi,Black,Normal,https://lichess.org/7o9rsma8,2,1,2013,360,5,Rapid,French Defense: Knight Variation,C00,35
4833,4833,1783,1886,seyedsaeed,sakrat,Black,Normal,https://lichess.org/pbtdumtj,2,1,2013,180,3,Blitz,King's Indian Defense: Normal Variation,E70,26
4834,4834,1585,1570,luciosergio,cesarpr78,Black,Time forfeit,https://lichess.org/58oi3efs,2,1,2013,180,3,Blitz,French Defense: La Bourdonnais Variation,C00,39
4835,4835,1392,1268,jmen,untergrundwelle,White,Normal,https://lichess.org/1upwlori,2,1,2013,1740,30,Classical,Queen's Gambit Accepted,D20,30
4836,4836,1407,1350,german11,chesss4,White,Time forfeit,https://lichess.org/0wzits5e,2,1,2013,180,3,Blitz,"Italian Game: Giuoco Pianissimo, Normal",C50,23
4837,4837,1501,1668,frenchnovice,baddu,Black,Time forfeit,https://lichess.org/xeubihvi,2,1,2013,360,8,Rapid,French Defense: Queen's Knight,C00,53
4838,4838,1501,1809,UC-Anbu,yeni,Black,Time forfeit,https://lichess.org/4k13lrim,2,1,2013,420,8,Rapid,Sicilian Defense: Old Sicilian,B30,12
4839,4839,1325,1351,RMs,arun,Black,Normal,https://lichess.org/9vpekqtd,2,1,2013,480,2,Rapid,French Defense #2,C00,21
4840,4840,1858,1795,bobaokc,savinka59,Black,Normal,https://lichess.org/d5j52139,2,1,2013,420,0,Blitz,Scotch Game: Relfsson Gambit,C44,36
4841,4841,1253,1304,AL3103,Dawaii,Black,Normal,https://lichess.org/7pked16i,2,1,2013,840,0,Rapid,Sicilian Defense: Bowdler Attack,B20,31
4842,4842,2082,1831,Panevis,Cliff_Burton,Black,Normal,https://lichess.org/wp9nqb3e,2,1,2013,60,0,Bullet,Scandinavian Defense: Boehnke Gambit,B01,55
4843,4843,1520,1393,je,-persian-,White,Normal,https://lichess.org/ast1rri8,2,1,2013,480,10,Rapid,Scandinavian Defense,B01,55
4844,4844,1780,1803,jack0211,Partner,Black,Normal,https://lichess.org/9uf9h9we,2,1,2013,180,0,Blitz,"French Defense: Advance Variation, Paulsen Attack",C02,26
4845,4845,1561,1449,Rozee,lucastotoli,Black,Normal,https://lichess.org/xrifqhkw,2,1,2013,120,17,Rapid,Queen's Pawn Game: Mason Attack,D00,42
4846,4846,1509,1624,Kermek,Fisher62,White,Normal,https://lichess.org/7fmob15e,2,1,2013,300,5,Rapid,Hungarian Opening,A00,23
4847,4847,2006,1668,Celine,kamol,Draw,Normal,https://lichess.org/962ope8u,2,1,2013,300,8,Rapid,Philidor Defense: Exchange Variation #2,C41,77
4848,4848,1788,1956,Yudhisthira,Atomicangel,Black,Normal,https://lichess.org/lp6nlf58,2,1,2013,180,0,Blitz,"Queen's Gambit Refused: Chigorin Defense, Main Line",D07,17
4849,4849,1410,1500,onetoomany,Muk,White,Normal,https://lichess.org/knbjqnsn,2,1,2013,480,0,Rapid,Three Knights Opening,C46,23
4850,4850,1312,1742,luuletaja,Ruslan_Yakupov,Black,Normal,https://lichess.org/feb6x001,2,1,2013,300,12,Rapid,"French Defense: Advance Variation, Euwe Variation",C02,26
4851,4851,1849,2062,Cliff_Burton,Panevis,Black,Normal,https://lichess.org/xsl1ggrk,2,1,2013,60,0,Bullet,Pirc Defense #5,B07,42
4852,4852,1844,1703,bobaokc,vaacshes,White,Normal,https://lichess.org/21hvlxf1,2,1,2013,420,0,Blitz,Caro-Kann Defense,B10,41
4853,4853,1657,1413,TOTO17,adiprenne,White,Normal,https://lichess.org/q2j7dagj,2,1,2013,300,8,Rapid,Zukertort Opening: Kingside Fianchetto,A04,22
4854,4854,1839,1764,alimos,longboard,Black,Normal,https://lichess.org/wia127md,2,1,2013,300,0,Blitz,Budapest Defense: Adler Variation,A52,80
4855,4855,1813,1770,Partner,jack0211,White,Normal,https://lichess.org/teiurl7o,2,1,2013,180,0,Blitz,Rat Defense: Small Center Defense,C00,35
4856,4856,1571,1496,goerch,fikusindigo,Black,Normal,https://lichess.org/rz5xk4tk,2,1,2013,300,8,Rapid,Modern Defense,A40,16
4857,4857,1275,1423,Muk,onetoomany,Black,Normal,https://lichess.org/ry0pe24f,2,1,2013,480,0,Rapid,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",C57,28
4858,4858,1665,1743,Yudhisthira,AkenoHimejima,White,Normal,https://lichess.org/5eocqrbt,2,1,2013,60,0,Bullet,Queen's Gambit Accepted: Janowski-Larsen Variation,D25,29
4859,4859,1895,1775,sakrat,seyedsaeed,White,Time forfeit,https://lichess.org/33smxwgq,2,1,2013,180,3,Blitz,"Scotch Game: Scotch Gambit, London Defense",C44,53
4860,4860,1607,1524,Fisher62,Kermek,White,Normal,https://lichess.org/lguu7ojo,2,1,2013,300,5,Rapid,Owen Defense,B00,77
4861,4861,1728,1843,alc_rabie,La-la-la,White,Normal,https://lichess.org/51zgnldm,2,1,2013,1320,8,Classical,Italian Game: Two Knights Defense,C55,42
4862,4862,1682,1416,minya1961,etewut,White,Normal,https://lichess.org/8loooolq,2,1,2013,300,0,Blitz,"Scotch Game: Scotch Gambit, Goering Gambit Declined",C44,33
4863,4863,1530,1431,ekumenik,jockey,White,Normal,https://lichess.org/eclzzcn3,2,1,2013,300,8,Rapid,French Defense: Normal Variation,C00,17
4864,4864,1728,1679,AkenoHimejima,Yudhisthira,Black,Normal,https://lichess.org/o0rtw4qz,2,1,2013,60,0,Bullet,Caro-Kann Defense: Classical Variation,B18,46
4865,4865,1815,1674,oilmanesh,kilgoretrout,White,Normal,https://lichess.org/dnv3x843,2,1,2013,180,3,Blitz,"Sicilian Defense: Scheveningen Variation, Classical Variation",B84,54
4866,4866,1521,1150,Arabika2,FCST1923,White,Normal,https://lichess.org/zihv1fn6,2,1,2013,1200,0,Rapid,French Defense: La Bourdonnais Variation,C00,11
4867,4867,1578,1731,bringerwar,gigantchess,White,Normal,https://lichess.org/ozjqv96e,2,1,2013,180,0,Blitz,Indian Game: Maddigan Gambit,A45,16
4868,4868,1581,1574,cesarpr78,luciosergio,White,Normal,https://lichess.org/0a67n584,2,1,2013,180,3,Blitz,Rat Defense: Small Center Defense,C00,57
4869,4869,1788,1618,neerull,oll78,White,Normal,https://lichess.org/2t729dfh,2,1,2013,600,10,Rapid,Blumenfeld Countergambit #2,E10,34
4870,4870,1567,1434,Anton,KRIVBASS,Black,Normal,https://lichess.org/hqeck6c0,2,1,2013,900,0,Rapid,Queen's Pawn Game #2,D00,9
4871,4871,1774,1500,neerull,CreationMachine,White,Time forfeit,https://lichess.org/vcmgbt4s,2,1,2013,600,10,Rapid,Queen's Pawn Game: Chigorin Variation,D02,19
4872,4872,1482,1704,Lerelliz,MihaSAH,Draw,Normal,https://lichess.org/9tzx1eh4,2,1,2013,300,5,Rapid,"King's Gambit Accepted, MacLeod Defense",C34,48
4873,4873,2068,1844,Panevis,Cliff_Burton,White,Normal,https://lichess.org/ots9l00f,2,1,2013,60,0,Bullet,Scandinavian Defense: Boehnke Gambit,B01,27
4874,4874,1635,1809,traker100,savinka59,White,Time forfeit,https://lichess.org/tdgl90he,2,1,2013,240,0,Blitz,Queen's Gambit Declined,D30,22
4875,4875,1564,1782,alireza1azizi,Monsieur_Tapis,Draw,Normal,https://lichess.org/jtz281pc,2,1,2013,420,5,Rapid,French Defense: Steinitz Attack,C00,74
4876,4876,1692,1715,Yudhisthira,AkenoHimejima,White,Time forfeit,https://lichess.org/uahybxif,2,1,2013,60,0,Bullet,Queen's Pawn Game #2,D00,34
4877,4877,2073,1500,ThePersianGulf,Muk,White,Normal,https://lichess.org/sbu6uluk,2,1,2013,120,0,Bullet,Queen's Pawn,A40,1
4878,4878,1500,2073,Muk,ThePersianGulf,Black,Normal,https://lichess.org/m6l6td8b,2,1,2013,120,0,Bullet,Sicilian Defense: Closed Variation,B23,16
4879,4879,1433,1358,onetoomany,3_1415maldaumen,White,Time forfeit,https://lichess.org/42eutnig,2,1,2013,480,0,Rapid,French Defense: Steinitz Attack,C00,6
4880,4880,1532,2073,Nopasaran,Panevis,Black,Time forfeit,https://lichess.org/k8azc7zv,2,1,2013,60,0,Bullet,Rat Defense: Harmonist,B07,38
4881,4881,1541,1808,ekumenik,Last-Soldier,Black,Time forfeit,https://lichess.org/npa0fdfg,2,1,2013,300,8,Rapid,Queen's Pawn Game: Symmetrical Variation,D02,28
4882,4882,1315,1235,RMs,DenVanGump,Black,Normal,https://lichess.org/rksw7ns0,2,1,2013,360,0,Blitz,Sicilian Defense,B20,26
4883,4883,1500,1832,CreationMachine,marina1984,White,Time forfeit,https://lichess.org/6k2cwcxv,2,1,2013,180,2,Blitz,Owen Defense,B00,24
4884,4884,1808,1706,devora2010,bagyula,Black,Normal,https://lichess.org/r4m06070,2,1,2013,300,5,Rapid,"Russian Game: Modern Attack, Symmetrical Variation #2",C43,51
4885,4885,1906,1962,HeyPepito,Atomicangel,White,Time forfeit,https://lichess.org/30ap50k1,2,1,2013,180,0,Blitz,"Queen's Gambit Refused: Chigorin Defense, Main Line",D07,41
4886,4886,1744,1309,Ruslan_Yakupov,luuletaja,Black,Normal,https://lichess.org/d1sjgi2m,2,1,2013,300,12,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,18
4887,4887,1688,1262,Modus,adiprenne,White,Time forfeit,https://lichess.org/yboyeloc,2,1,2013,180,0,Blitz,King's Pawn Game: Maroczy Defense,B07,29
4888,4888,1594,1544,bringerwar,rastikk,Black,Time forfeit,https://lichess.org/e4njzhg9,2,1,2013,180,0,Blitz,"French Defense: Winawer Variation, Advance Variation",C16,35
4889,4889,1412,1687,etewut,minya1961,Black,Normal,https://lichess.org/37xohdg0,2,1,2013,300,0,Blitz,Scandinavian Defense,B01,24
4890,4890,1161,2075,engineabuser,ThePersianGulf,Black,Time forfeit,https://lichess.org/5624ltxk,2,1,2013,120,0,Bullet,Van't Kruijs Opening,A00,20
4891,4891,2099,1703,StefanK,AkenoHimejima,White,Normal,https://lichess.org/mphdyxxs,2,1,2013,60,0,Bullet,Queen's Pawn Game: Chigorin Variation,D02,18
4892,4892,1823,1760,Partner,jack0211,White,Time forfeit,https://lichess.org/m6l18jf7,2,1,2013,180,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,69
4893,4893,1422,1445,jockey,onetoomany,Black,Normal,https://lichess.org/b15525pl,2,1,2013,480,0,Rapid,Van't Kruijs Opening,A00,26
4894,4894,1641,1822,lucia11,savinka59,Black,Normal,https://lichess.org/6jlck4dw,2,1,2013,480,5,Rapid,Queen's Pawn Game,D00,59
4895,4895,1701,2102,AkenoHimejima,StefanK,Black,Time forfeit,https://lichess.org/ph3y76hy,2,1,2013,60,0,Bullet,Scandinavian Defense: Blackburne Gambit,B01,36
4896,4896,1775,1720,longboard,alimos,White,Time forfeit,https://lichess.org/mxmwbvg6,2,1,2013,300,0,Blitz,Grob Opening,A00,36
4897,4897,1400,1487,jmen,mamalak,White,Normal,https://lichess.org/sg3nciw0,2,1,2013,1740,30,Classical,Horwitz Defense,A40,33
4898,4898,1509,2075,oilmanesh,ThePersianGulf,Black,Time forfeit,https://lichess.org/zjwq7g5v,2,1,2013,120,0,Bullet,Queen's Pawn Game: Chigorin Variation,D00,21
4899,4899,2104,1698,StefanK,AkenoHimejima,White,Normal,https://lichess.org/sg9tbfu0,2,1,2013,60,0,Bullet,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",D02,13
4900,4900,1414,1531,Ivanijus,engineabuser,Black,Normal,https://lichess.org/npaa1bu1,2,1,2013,300,8,Rapid,French Defense: Mediterranean Defense,C01,52
4901,4901,1576,1616,Antonio7,6789,Black,Time forfeit,https://lichess.org/3uabl2du,2,1,2013,660,6,Rapid,Sicilian Defense: Bowdler Attack,B20,12
4902,4902,2074,2107,Panevis,StefanK,White,Normal,https://lichess.org/5zs8dami,2,1,2013,60,0,Bullet,Caro-Kann Defense: Modern Variation,B12,50
4903,4903,1616,1645,TransCanadaHighway,HaDi-naz,White,Time forfeit,https://lichess.org/9co9ya25,2,1,2013,600,8,Rapid,Italian Game: Anti-Fried Liver Defense,C55,11
4904,4904,1415,1601,german11,Ruslan_Yakupov,Black,Normal,https://lichess.org/7jmk73v7,2,1,2013,240,3,Blitz,French Defense: Exchange Variation,C01,31
4905,4905,1498,1696,rastikk,AkenoHimejima,Black,Time forfeit,https://lichess.org/4dhvitbe,2,1,2013,60,0,Bullet,King's Pawn Game: Leonardis Variation,C20,40
4906,4906,1581,1696,bringerwar,vaacshes,Black,Time forfeit,https://lichess.org/1dxuplmk,2,1,2013,180,0,Blitz,Dutch Defense: Raphael Variation,A80,38
4907,4907,1499,1574,Hugosch,erbb,Black,Normal,https://lichess.org/r64st5z4,2,1,2013,240,0,Blitz,Modern Defense,A40,11
4908,4908,1723,1646,parsh,Delaza62,White,Normal,https://lichess.org/lg1qma02,2,1,2013,480,5,Rapid,English Opening: The Whale,C20,33
4909,4909,1697,1821,MihaSAH,oilmanesh,Draw,Normal,https://lichess.org/edac3mc2,2,1,2013,300,5,Rapid,Budapest Defense: Adler Variation,A52,78
4910,4910,1563,1592,luciosergio,cesarpr78,Black,Time forfeit,https://lichess.org/ka2op89t,2,1,2013,180,3,Blitz,French Defense: Knight Variation,C00,40
4911,4911,1949,1767,Atomicangel,seyedsaeed,White,Time forfeit,https://lichess.org/dw5iq7er,2,1,2013,180,3,Blitz,Sicilian Defense: Wing Gambit,B20,40
4912,4912,1347,1713,Salamandra,gigantchess,Black,Normal,https://lichess.org/53rfz5gy,2,1,2013,360,0,Blitz,Bishop's Opening: Ponziani Gambit,C24,35
4913,4913,1691,1489,Modus,Hugosch,White,Normal,https://lichess.org/6i2rzrxa,2,1,2013,180,0,Blitz,Benoni Defense: Modern Variation,A60,11
4914,4914,1386,1457,mohammadtala,Kimon,Black,Time forfeit,https://lichess.org/59x34w5t,2,1,2013,420,8,Rapid,King's Pawn Game: Wayward Queen Attack,C20,8
4915,4915,1702,2092,AkenoHimejima,StefanK,Black,Time forfeit,https://lichess.org/fdr4fguz,2,1,2013,60,0,Bullet,Caro-Kann Defense,B11,30
4916,4916,1750,1734,jack0211,Voltvolf,Black,Normal,https://lichess.org/ddptyz9h,2,1,2013,180,0,Blitz,Indian Game: Tartakower Attack,A45,50
4917,4917,1362,1485,Norb,daxy,Black,Normal,https://lichess.org/e4wbgw2y,2,1,2013,480,8,Rapid,Sicilian Defense,B20,30
4918,4918,2088,2095,Panevis,StefanK,White,Time forfeit,https://lichess.org/foln0guw,2,1,2013,60,0,Bullet,Caro-Kann Defense: Main Line,B15,65
4919,4919,1651,1913,traker100,CreationMachine,Draw,Time forfeit,https://lichess.org/of5fdc2p,2,1,2013,240,0,Blitz,Queen's Gambit Refused: Albin Countergambit,D08,80
4920,4920,1851,1916,marina1984,rokh,White,Time forfeit,https://lichess.org/usmba0yq,2,1,2013,360,6,Rapid,Caro-Kann Defense: Classical Variation,B18,31
4921,4921,1943,2043,Iwanowich33,xiaoqiao,White,Normal,https://lichess.org/24vuw50q,2,1,2013,180,0,Blitz,Sicilian Defense: Closed #2,B23,32
4922,4922,1700,1248,AkenoHimejima,jockey,White,Normal,https://lichess.org/n2yk8szf,2,1,2013,60,0,Bullet,French Defense: Rubinstein Variation,C10,19
4923,4923,1720,1794,bagyula,devora2010,Black,Normal,https://lichess.org/enzevlnk,2,1,2013,300,5,Rapid,"King's Gambit Accepted, Cunningham Defense",C35,63
4924,4924,1701,1244,AkenoHimejima,jockey,White,Normal,https://lichess.org/n8swle39,2,1,2013,60,0,Bullet,French Defense: Queen's Knight,C00,23
4925,4925,1654,1783,alimos,longboard,White,Normal,https://lichess.org/hu6wz5xi,2,1,2013,300,0,Blitz,Budapest Defense: Adler Variation,A52,40
4926,4926,1675,1720,baddu,goestenmeier,White,Normal,https://lichess.org/7r5n07ux,2,1,2013,900,4,Rapid,Bishop's Opening: Berlin Defense,C24,73
4927,4927,1617,1607,Fisher62,Ruslan_Yakupov,Black,Time forfeit,https://lichess.org/x8haqjwv,2,1,2013,300,5,Rapid,French Defense: Queen's Knight,C00,35
4928,4928,1704,1554,vaacshes,buzuki,White,Normal,https://lichess.org/eq8pe6j2,2,1,2013,240,1,Blitz,King's Pawn Game: Wayward Queen Attack,C20,23
4929,4929,1535,1466,ekumenik,Kimon,White,Normal,https://lichess.org/3d3gm3xk,2,1,2013,300,8,Rapid,Queen's Gambit Accepted: Saduleto Variation,D20,8
4930,4930,2081,1703,StefanK,AkenoHimejima,White,Time forfeit,https://lichess.org/lyakjhmh,2,1,2013,60,0,Bullet,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",D02,49
4931,4931,1655,1716,traker100,gigantchess,White,Normal,https://lichess.org/55yilwn4,2,1,2013,240,0,Blitz,Indian Game: Budapest Defense,A51,11
4932,4932,1744,1739,Voltvolf,jack0211,White,Normal,https://lichess.org/r1st1wju,2,1,2013,180,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,36
4933,4933,1547,1514,ekumenik,lodos,Black,Normal,https://lichess.org/xpjy71z7,2,1,2013,300,8,Rapid,Caro-Kann Defense,B12,18
4934,4934,1413,1457,jmen,Kimon,White,Normal,https://lichess.org/gdh0spl9,2,1,2013,420,8,Rapid,Modern Defense,A40,16
4935,4935,1547,1711,buzuki,vaacshes,Black,Time forfeit,https://lichess.org/nmh8bfg2,2,1,2013,240,1,Blitz,Dutch Defense: Raphael Variation,A80,71
4936,4936,1668,1701,traker100,gigantchess,Black,Normal,https://lichess.org/8rzt0fvv,2,1,2013,240,0,Blitz,Indian Game: Budapest Defense,A51,69
4937,4937,1570,1471,alireza1azizi,mamalak,White,Normal,https://lichess.org/lcsb3sf7,2,1,2013,420,5,Rapid,French Defense: Steinitz Attack,C00,12
4938,4938,1701,1240,AkenoHimejima,jockey,White,Normal,https://lichess.org/wk70u0b6,2,1,2013,60,0,Bullet,Nimzowitsch Defense: French Connection,B00,19
4939,4939,1903,1761,sakrat,seyedsaeed,White,Time forfeit,https://lichess.org/8qp951y7,2,1,2013,180,3,Blitz,Sicilian Defense: Canal-Sokolsky Attack,B51,28
4940,4940,1601,1553,cesarpr78,luciosergio,Black,Time forfeit,https://lichess.org/xxj2fgah,2,1,2013,180,3,Blitz,Rat Defense: Small Center Defense,C00,45
4941,4941,2131,1955,Ghost_Lombardi,Atomicangel,White,Time forfeit,https://lichess.org/2jfg9r4p,2,1,2013,180,0,Blitz,Zukertort Opening: Black Mustang Defense,A04,52
4942,4942,1340,1654,zero1234,guiem,White,Normal,https://lichess.org/ly62vnuy,2,1,2013,300,2,Blitz,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation",B33,35
4943,4943,1728,1755,jack0211,Voltvolf,White,Time forfeit,https://lichess.org/xqt6ucu1,2,1,2013,180,0,Blitz,Indian Game: Seirawan Attack,E00,53
4944,4944,1702,1236,AkenoHimejima,jockey,White,Normal,https://lichess.org/r52tdl28,2,1,2013,60,0,Bullet,French Defense: Normal Variation,C00,18
4945,4945,1590,1610,Lerelliz,blackhorse,White,Normal,https://lichess.org/ms8fe487,2,1,2013,900,0,Rapid,"King's Gambit Declined, Queen's Knight Defense",C30,49
4946,4946,1539,1534,engineabuser,Annbuut,White,Normal,https://lichess.org/uvqxcalw,2,1,2013,900,8,Rapid,Van't Kruijs Opening,A00,22
4947,4947,1798,1820,Omer,marina1984,White,Normal,https://lichess.org/go2k27o8,2,1,2013,180,2,Blitz,Budapest Defense: Adler Variation,A52,59
4948,4948,1337,1314,luuletaja,Dawaii,Black,Normal,https://lichess.org/fsc1wuqb,2,1,2013,720,0,Rapid,Queen's Pawn Game: Franco-Sicilian Defense,C00,31
4949,4949,1575,1631,Bduff,nossing,Black,Normal,https://lichess.org/5u1owb1k,2,1,2013,480,3,Rapid,Nimzo-Indian Defense: Ragozin Variation,E20,24
4950,4950,1599,1601,blackhorse,Lerelliz,White,Normal,https://lichess.org/5tobsi82,2,1,2013,900,0,Rapid,Sicilian Defense: Staunton-Cochrane Variation,B20,18
4951,4951,1344,1392,Salamandra,Ivanijus,White,Normal,https://lichess.org/f033cp08,2,1,2013,360,0,Blitz,Bishop's Opening: Ponziani Gambit,C24,22
4952,4952,1635,1500,lucia11,Wittam38,White,Normal,https://lichess.org/t0kz8njt,2,1,2013,480,5,Rapid,Queen's Pawn,A40,45
4953,4953,1462,1579,mamalak,alireza1azizi,Black,Normal,https://lichess.org/ixr8wzog,2,1,2013,420,5,Rapid,Van't Kruijs Opening,A00,29
4954,4954,1704,1232,AkenoHimejima,jockey,White,Time forfeit,https://lichess.org/jiyfvugc,2,1,2013,60,0,Bullet,French Defense: Exchange Variation,C01,20
4955,4955,1444,1426,Kimon,jmen,Black,Normal,https://lichess.org/96xfi0hj,2,1,2013,420,8,Rapid,Bishop's Opening,C23,34
4956,4956,1556,1142,GleytonPB,bimers,White,Normal,https://lichess.org/o978rqu7,2,1,2013,900,5,Rapid,Sicilian Defense: Chekhover Variation,B53,29
4957,4957,1706,1228,AkenoHimejima,jockey,Black,Normal,https://lichess.org/l52lqgpq,2,1,2013,60,0,Bullet,French Defense: Normal Variation,C00,14
4958,4958,1686,1731,mwmw,parsh,Draw,Normal,https://lichess.org/e2klzts0,2,1,2013,900,8,Rapid,Indian Game: London System,A46,62
4959,4959,1228,1706,jockey,AkenoHimejima,Black,Time forfeit,https://lichess.org/jw4tlb4v,2,1,2013,60,0,Bullet,Mieses Opening,A00,24
4960,4960,1566,1371,Antonio7,-persian-,White,Time forfeit,https://lichess.org/0olsii1p,2,1,2013,660,6,Rapid,"Italian Game: Two Knights Defense, Knight Attack",C57,5
4961,4961,1744,1740,Voltvolf,jack0211,Black,Time forfeit,https://lichess.org/6xfbxeu8,2,1,2013,180,0,Blitz,Scandinavian Defense: Mieses-Kotroc Variation,B01,60
4962,4962,1618,1604,Ruslan_Yakupov,Fisher62,White,Normal,https://lichess.org/xs2gu01v,2,1,2013,300,5,Rapid,Modern Defense: Two Knights Variation,B06,24
4963,4963,1374,1357,Ivanijus,Salamandra,White,Normal,https://lichess.org/wk8jwo4h,2,1,2013,360,0,Blitz,King's Pawn Game: Busch-Gass Gambit,C40,27
4964,4964,1658,1564,traker100,Bduff,White,Time forfeit,https://lichess.org/7uakyhqz,2,1,2013,240,0,Blitz,Queen's Gambit Refused: Marshall Defense,D06,67
4965,4965,1469,1386,Svetlana,NicolasDelaye,Black,Time forfeit,https://lichess.org/dpykw91o,2,1,2013,540,3,Rapid,King's Pawn Game: Leonardis Variation,C20,62
4966,4966,1829,1988,savinka59,Celine,Black,Normal,https://lichess.org/1prn72su,2,1,2013,300,8,Rapid,"Sicilian Defense: Paulsen Variation, Szen Variation",B44,47
4967,4967,1708,1225,AkenoHimejima,jockey,White,Time forfeit,https://lichess.org/9cckeblh,2,1,2013,60,0,Bullet,Van't Kruijs Opening,A00,22
4968,4968,1519,1626,Rodney,6789,White,Time forfeit,https://lichess.org/8aphqpoc,2,1,2013,480,0,Rapid,Trompowsky Attack,A45,29
4969,4969,1531,1413,ekumenik,NotGoodAtThis,White,Normal,https://lichess.org/ycq2076u,2,1,2013,300,8,Rapid,"Queen's Gambit Declined: Ragozin Defense, Alekhine Variation",D38,24
4970,4970,1493,1354,daxy,Norb,White,Normal,https://lichess.org/8ot50zxp,2,1,2013,480,8,Rapid,Scandinavian Defense: Mieses-Kotroc Variation,B01,30
4971,4971,1500,1436,newlex,Annbuut,Black,Normal,https://lichess.org/zjxdcpi8,2,1,2013,300,5,Rapid,Caro-Kann Defense,B12,39
4972,4972,1571,1416,Antonio7,realsid,White,Normal,https://lichess.org/hck5d73b,2,1,2013,660,6,Rapid,Scandinavian Defense: Main Line,B01,23
4973,4973,1566,1589,luciosergio,cesarpr78,White,Normal,https://lichess.org/b8to97la,2,1,2013,180,3,Blitz,Nimzo-Larsen Attack,A01,73
